sensor_id,lat,lon
3558,34.62,31.46
1850,33.43,36.96
2607,35,33.04
1954,39.03,27.36
2266,37.44,29.95
2216,43.94,22.87
2262,35.18,33.47
2040,38.01,27.78
3096,35.41,30.14
1846,34.39,25.15
2294,33.01,39.61
2038,33.07,36.61
3432,37.32,29.14
2234,34.83,31.19
1962,34.52,35.54
3738,34.02,34.16
1764,44.07,16.17
2232,37.98,30.02
3500,33.92,35.48
1952,34.33,35.73
2292,33.28,35.24
3512,48.34,15.96
2224,37.7,29.42
2036,33.81,35.03
2323,35.93,32.24
3102,42.7,17.52
2230,34.06,37.9
3836,42.42,21.01
3436,34.6,32
2228,33.39,37.36
3620,41.26,28.96
3092,33.31,0
2264,40.33,27.05
3472,35.6,31.08
3428,38.84,24.42
3438,33.82,35.85
3558,34.78,31.11
3474,36.26,28.45
1850,33.52,36.95
2607,35.14,32.01
1954,39.36,26.63
2266,37.94,31.13
2216,45.38,20.92
2262,35.49,33.38
2040,37.85,27.98
3096,35.23,30.3
1846,34.6,23.24
2038,33.16,36.66
2234,34.94,30.7
3432,37.37,29.55
2294,33,39.28
1962,34.71,34.83
3738,34.16,33.79
1764,44.07,15.86
2232,38.77,29.27
3500,34.1,35.69
1952,34.55,34.95
2292,33.35,35.05
3512,48.51,15.23
2323,36.35,32.16
2224,37.4,30.27
2036,33.99,35.28
3102,42.91,17.57
2230,33.99,37.16
3836,40.61,23.61
3436,34.81,31.78
2228,33.34,37.02
3092,33.43,0
2264,39.78,27.52
3472,35.91,31.46
3428,39.17,18.41
3438,34.02,35.53
3328,33.5,34.35
3620,40.12,27.39
3474,36.7,28.24
3558,34.99,31.12
1850,33.75,36.47
2607,34.99,31.94
1954,39.64,26.36
2266,38.32,30.05
2216,42.55,22.86
2262,36.16,32.13
2040,38.23,27.4
3096,35.41,29.34
1846,34.82,22.4
2234,35.47,28.98
2038,33.26,36.35
3432,37.2,30.84
2294,33.18,38.82
1962,34.81,34.3
3738,34.23,33.85
1764,42.95,14.81
2232,39.1,28.66
3500,34.27,35.02
1952,34.62,34.11
2292,33.37,33.7
3512,48.14,15.77
2323,35.87,32.31
3102,43.29,16.45
2036,33.87,34.34
2224,36.84,29.92
2230,34.12,36.91
3836,41.31,21.11
3436,34.99,31.07
2228,33.34,36.59
3092,33.74,0
2264,39.87,27.16
3472,36.18,30.21
3428,39.44,16.9
3438,34.16,35.68
3558,35.15,29.92
3474,36.96,28.43
3328,33.49,33.1
1850,33.81,36.42
2607,35.24,28.52
1954,40,25.89
2266,38.45,28.63
2216,44.7,21.44
2262,36.27,32.37
2040,38.69,26.76
3620,41.19,26.44
1846,35.03,22.66
2234,35.58,30.59
3096,35.94,29.11
2038,33.39,36.76
3432,37.49,31.39
2294,33.48,38.35
1962,34.95,34.7
3738,34.4,33.68
1764,43.71,15.91
2232,39.04,28.25
3500,34.44,33.88
1952,34.68,33.38
2292,33.66,31.58
3512,48.68,14.94
2323,35.71,30.84
3102,41.99,18.38
2224,36.9,30.73
2036,33.96,34.16
2230,34.11,36.2
3836,41.06,21.25
3436,35.13,30.99
2228,33.6,36.44
3092,34.09,0
2264,39.87,27.22
3428,39.73,16.99
3472,36.3,30.79
3438,34.05,36.21
3474,36.99,31.36
3558,35.22,30.37
3328,33.4,32.42
1850,33.84,35.66
2607,35.61,29.57
1954,40.22,25.46
2266,38.31,28.92
2216,44,21.89
2262,35.68,32.28
2040,38.71,26.36
1846,35.09,22.07
2234,36.16,28.95
2038,33.48,36.75
3096,36.19,29.75
3432,37.42,29.09
2294,33.74,38.49
1962,34.91,34.31
3620,42.48,23.94
3738,34.5,34.17
1764,43.46,16.09
2232,39.21,28.48
3500,34.63,33.57
1952,34.88,33.66
2292,33.91,32.31
3512,48.91,14.62
2323,35.78,30.84
3102,44.54,15.35
2230,34.19,36.48
3836,42.12,20.64
2224,37.94,29.29
2036,34.1,33.64
3436,35.29,30.99
2228,33.68,36.39
3092,34.3,0
2264,40.17,26.56
3428,40.01,16.18
3472,36.65,30.39
3438,33.93,34.82
3558,35.2,26.97
3474,37.17,31.47
1850,34.04,35.42
2607,35.2,30.22
1954,40.25,25.2
2266,38.24,29.08
2216,42.55,22.32
2262,35.72,32.46
2040,38.91,26.65
1846,34.96,21.04
2234,36.22,27.35
2038,33.47,36.26
3096,36.14,27.88
3432,37.91,28.79
2294,34.06,37.91
1962,35.08,33.93
3738,34.59,33.41
1764,43.45,17.01
3620,44.13,22.04
2232,39.77,27.14
3500,34.8,32.39
1952,34.89,30.94
2292,34.28,28.56
3512,49.56,14.74
2323,36.36,30.78
3102,44.79,14.16
2230,34.29,35.52
3836,43.01,19.54
2224,38.17,28.36
2036,34.14,32.71
2228,33.66,35.04
3092,34.28,0
3436,35.47,30.54
2264,39.36,27.68
3428,40.02,15.53
3472,36.86,29.13
3438,34.24,33.9
3474,37.19,30.71
3558,35.11,26.4
1850,34.09,35.21
2607,35.62,27.99
1954,40.43,24.83
2266,38.17,28.4
2216,44.5,21.13
2262,36.26,31.15
2040,39.33,25.02
2234,36.56,25.66
1846,34.99,21.61
2038,33.53,35.93
3432,38.21,27.5
3096,36.48,27.49
2294,34.13,34.08
1962,35.29,32.99
3738,34.67,32.44
1764,42.48,16.74
2232,39.7,27.12
3500,34.94,31.76
1952,35.14,31.64
3620,43.3,20.63
2292,34.47,28.7
3512,48.86,14.7
2323,36.78,29.95
3102,44.95,14
2230,34.31,36.17
3836,40.57,22.78
2036,34.11,33.35
2224,38.31,24.83
2228,33.82,34.57
3092,34.52,0
2264,39.95,26.66
3436,35.69,31.11
3428,40.2,16.62
3472,36.67,28.64
3438,34.52,33.53
3474,36.93,28.71
3558,35.29,27.06
1850,34.06,34.94
2607,36.07,28.31
1954,40.73,23.77
2266,37.95,28.29
2216,40.68,23.97
2262,35.71,31.12
2040,38.7,24.94
2234,36.13,26.81
1846,35.24,21.18
2038,33.55,35.75
3432,38.66,27.75
3096,36.41,27.87
2294,34.3,32.94
1962,35.54,33.26
3738,34.83,32.48
1764,42.44,16.92
2232,40.29,26.9
3500,35.09,30.88
1952,35.28,31.17
2292,34.79,23.7
3512,49.54,14.42
2323,37.05,27.61
3102,45.06,13.92
2230,34.43,34.81
3836,42.33,20.62
3620,42.76,21.22
2036,34.29,31.89
2224,38.35,20.26
2228,33.78,33.93
3092,34.82,0
2264,40.21,26.37
3436,35.89,29.99
3428,40.43,16.13
3438,34.61,33.99
3472,37.03,26.99
3474,36.87,32.4
3558,35.54,26.81
1850,34.36,33.87
2607,36.34,30.52
1954,40.75,23.72
2266,38.53,26.95
2216,40.78,24.87
2262,35.68,31.07
2040,39.5,24.48
2234,36.92,24.83
1846,35.4,21.8
2038,33.61,35.59
3432,39.19,26.39
3096,36.98,27.4
2294,34.48,32.02
1962,35.67,32.06
3738,34.92,31.59
1764,41.78,17.15
2232,39.89,27.05
3500,35.25,31.11
2292,35.07,24.34
1952,35.43,30.93
3512,49.46,14.79
2323,37.42,25.32
3102,45.97,13.23
2230,34.49,34.82
3836,41.2,21.14
2036,34.43,31.71
2224,38.93,20.26
2228,33.81,33.64
2264,40.42,26.7
3092,35.12,0
3428,40.47,15.92
3436,36.2,28.71
3620,42.34,20.87
3438,34.69,33.72
3472,37.01,27.65
3474,37.09,26.52
3558,35.87,25.79
1850,34.35,33.97
2607,36.26,28.72
1954,40.63,23.33
2266,38.32,26.95
2216,44.34,21.86
2262,36.02,30.26
2040,39.66,23.44
2234,36.25,24.45
1846,35.44,21.08
2038,33.78,35.3
3432,39.21,26.31
3096,37.23,27.17
2294,34.64,28.44
1962,35.83,32.65
3738,35,31.97
1764,41.91,16.34
2232,40.18,26.54
3500,35.4,30.82
2292,35.2,21.99
1952,35.74,31.28
3512,50.28,13.14
2323,37.82,26.16
3102,49.45,10.45
2230,34.55,35.8
3836,41.32,20.82
2036,34.62,31.71
2224,38.94,19.08
2228,33.87,33.11
2264,40.56,22.79
3092,35.15,0
3428,40.67,16.12
3436,36.36,27.69
3438,34.63,32.54
3472,37.46,27.45
3474,37.48,28.66
3558,36.04,25.17
1850,34.31,34.29
2607,36.43,29.52
1954,40.89,24.28
2266,38.65,26.53
3620,42.84,20.75
2216,44.82,20.97
2262,36.45,30.16
2040,38.83,24.24
1846,35.72,21.3
2038,33.98,33.97
2234,37,23.54
3432,39.42,25.87
3096,37.53,25.89
1962,36.08,31.24
2294,34.8,29.44
3738,35.02,30.82
1764,41.6,16.32
2232,40.25,26.24
3500,35.54,30.02
2292,35.44,23.41
1952,36.02,29.96
3512,51.13,12.22
2323,37.74,27.01
3102,49.81,10
2230,34.67,33.35
3836,43.16,19.25
2224,39.31,17.37
2036,34.6,31.36
2228,33.98,32.81
2264,41,23.15
3092,35.31,0
3428,40.68,14.61
3436,36.62,28.29
3438,34.6,32.63
3472,37.56,25.76
3474,37.68,34.38
3558,36.3,25.32
1850,34.49,33.57
2607,36.52,24.81
1954,41.38,23.21
2266,39.02,28.4
2216,42.99,22.17
2262,37.13,28.82
2040,39.11,24.07
1846,35.82,20.37
2234,37.12,24.11
2038,34.05,32.11
3432,39.01,26.93
3096,37.61,27.08
3620,43.41,19.75
1962,36.35,30.85
2294,34.99,30.69
3738,34.99,30.49
1764,41.79,17.09
2232,40.32,26.14
3500,35.67,29.18
2292,35.6,21.83
1952,36.13,29.66
3512,51.49,11.25
2323,38.33,26.65
3102,49.43,10.37
2230,34.72,32.04
3836,42.32,20.01
2036,34.56,24.46
2224,39.3,18.46
2228,34.1,32.14
2264,40.95,23.77
3092,35.35,0
3428,40.74,15.38
3436,36.69,27.58
3438,34.7,32.73
3558,36.58,24.45
3474,37.73,29.27
3472,37.92,26.37
1850,34.55,33.11
2607,36.91,22.57
1954,41.26,23.35
2266,38.71,27.45
2216,40.84,24.45
2262,37.04,27.89
2040,40.25,22.63
1846,36.26,22
2234,37.28,22.53
2038,34.12,32.58
3432,38.84,26.33
3096,37.87,25.6
1962,36.24,29.77
2294,34.77,25.41
3738,35,31.04
3326,54.37,8.45
3620,44.4,22.04
1764,40.98,17.84
2232,40.55,25.61
3500,35.8,29.92
1952,36.08,30.67
2292,35.75,20.76
3512,51.67,11.65
2323,38.59,25.67
3102,48.24,11.45
2230,34.69,33.12
3836,40.62,22.22
2228,34.35,31.9
2224,39.75,17.6
2036,35.11,24.37
2264,40.82,24.33
3092,35.63,0
3428,40.72,15.08
3438,35.04,31.84
3436,36.69,27.47
3474,37.89,29.9
3558,36.61,23.32
3472,38.16,22.96
1850,34.62,29.91
2607,37.31,20.3
1954,40.82,23.65
2266,38.37,26.76
2216,43.74,21.56
2262,37.06,28.02
2040,40.61,22.19
1846,36.66,21.62
2234,37.25,21.98
2038,34.29,32.18
3432,38.68,25.6
3096,37.99,24.68
1962,36.15,28.63
2294,35,26.53
3738,35.2,30.25
1764,40.8,17.82
2232,41.02,24.8
3620,44.43,19
3500,35.93,26.82
2292,35.85,21.12
1952,35.82,32.65
3512,50.37,12.53
2323,38.45,25.25
3102,47.39,12.03
2230,34.68,33.79
3836,40.89,22.89
2228,34.63,30.38
2224,39.22,17.17
2264,40.81,25.05
2036,35.46,21.71
3092,35.74,0
3428,40.69,14.79
3438,35.31,30.61
3436,36.51,28.43
3558,36.8,22.76
3474,38.19,28.05
1850,34.91,28.25
3328,34.4,26.98
3472,38.05,22.9
2607,37.56,19.84
1954,40.91,22.64
2266,38.12,29.8
2216,43.14,21.63
2262,37.49,26.87
2040,40.62,22.25
1846,36.77,21.51
2234,37.63,21.37
2038,34.44,32.16
3432,39.1,25.12
3096,37.79,25.56
1962,36.33,28.66
3738,35.33,30.53
2294,35.12,28.62
1764,40.2,16.95
2232,41.08,23.38
3500,36.08,26.9
1952,35.7,32.5
2292,36.16,20.34
3512,50.31,12.11
2323,38.29,25.67
3620,42.56,19.38
3102,47.9,11.83
2230,34.64,34.21
3836,41.16,21.25
2228,34.53,30.64
2264,41.24,23.44
2224,39.03,18.1
2036,35.56,20.45
3092,36,0
3428,40.67,14.58
3438,35.53,31.21
3436,36.72,28.4
3474,38.06,28.86
3558,36.95,21.4
1850,34.96,29.21
3472,38.22,22.49
2607,37.89,20.73
1954,41.2,23.06
2266,38.59,28.39
2216,44.15,20.38
2262,37.16,26.8
3328,34.56,23.45
2040,40,22.72
1846,36.65,20.59
2234,37.76,20.96
2038,34.49,31.97
3432,39.13,26.02
3096,37.91,24.68
1962,36.67,26.43
3738,35.42,31.07
2294,35.29,28.14
1764,40,17.55
2232,41.19,20.78
3500,36.31,28.08
1952,35.85,32.19
2292,36.4,20.73
3512,51.16,11.58
2323,38.64,25.49
3102,45.29,13.56
2230,34.84,32.46
3836,41.56,20.61
2228,34.6,30.85
2264,41.83,21.5
2224,39.72,17.21
2036,35.59,20.54
3092,36.35,0
3428,40.76,14.89
3620,44.27,19.94
3438,35.66,30.6
3558,37.18,21.36
3436,37.12,26.96
3474,38.02,27.09
1850,35.08,29.18
2607,38.09,20.53
3472,37.56,21.85
1954,41.52,21.55
2266,38.46,28.95
2216,41.53,22.56
2262,37.76,25.7
2040,41.15,21.51
2234,38.11,21.83
1846,36.79,20.8
2038,34.61,30.01
3432,39.49,24.23
3096,37.62,24.4
1962,36.84,27.63
3738,35.5,31.03
2294,35.33,25.47
1764,39.87,17.44
2232,41.82,20.42
3500,36.5,28.33
1952,35.98,29.57
2292,36.41,20.29
3512,52.07,10.86
2323,37.91,25.67
3102,47.19,12.08
2230,34.95,32.24
3836,43.42,17.81
3326,53.01,5.24
2228,34.79,31.17
2264,41.67,19.18
2224,39.71,17.1
2036,35.84,20.45
3092,36.42,0
3428,40.64,14.69
3438,35.82,29.09
3474,38.18,23.18
3558,37.3,16.59
3436,37.25,26.35
3620,42.36,19.29
2607,38.07,20.27
1954,41.64,22.27
3472,37.45,17.91
1850,35.37,26.09
2266,38.79,27.19
2216,44.53,17.38
2262,37.41,26.76
2040,41.24,21.2
2234,38.56,21.3
1846,36.78,20.86
2038,34.71,27.38
3432,38.97,25.73
3096,38.05,24.51
1962,36.97,27.31
3738,35.58,29.79
2294,35.28,24.82
1764,39.69,17.4
2232,41.42,21.65
3500,36.62,28.33
1952,36.11,29.31
2292,36.49,20.73
3512,51.62,10.88
2323,38.17,25.48
3102,45.83,13.12
2230,34.91,32.11
3836,40.36,21.46
2228,34.9,30.71
2264,41.58,17.74
2036,35.92,19.74
3092,36.29,0
2224,39.63,17.82
3428,40.64,14.6
3438,35.88,28.87
3474,38.3,27.13
3558,37.45,14.6
3436,37.34,26.16
2607,38.04,19.67
1954,42.09,22.08
1850,35.51,23.28
2266,38.84,28.9
3472,37.76,17.36
2216,45.3,14.57
2262,37.42,25.27
2040,41.18,21.4
2234,38.7,22.93
1846,36.84,20.57
2038,34.84,25.46
3432,38.74,26.17
3620,43.18,18.91
3096,38.15,24.48
1962,37.1,25.67
3738,35.64,28.87
2294,35.44,23.43
1764,39.56,19.33
2232,41.58,22.42
3500,36.58,25.5
1952,36.44,28.87
2292,36.62,18.85
3512,51.74,10.5
2323,38.42,24.03
3102,46.23,12.76
2230,35,31.92
3836,42.82,18.14
2228,34.79,30.62
2264,40.89,16.03
3092,36.43,0
2036,35.94,19.52
3428,40.69,15.08
2224,39.71,17.77
3438,36.01,29.4
3474,38.03,24.52
3558,37.39,14.04
3436,37.58,25.51
2607,38.03,19.24
1954,42.42,21.55
1850,35.59,23.85
2266,38.88,26.57
2216,46.72,13.97
2262,37.65,22.53
3472,37.78,16.19
2040,41.38,21.15
2234,38.85,20.8
1846,36.88,20.79
2038,35,25.12
3432,38.89,26.22
1962,37.07,23.43
3096,38.48,23.66
3738,35.72,28.75
3620,43.2,18.98
2294,35.62,26.4
1764,39.34,18.21
2232,42.18,22.18
3500,36.57,25.5
1952,36.61,28.07
2292,36.67,19.02
3512,51.73,10.44
2323,38.68,23.42
3102,47.26,11.39
2230,35.07,32.21
3836,41.6,19.88
2228,34.76,30.95
2264,41.58,16.22
3092,36.57,0
3428,40.66,14.58
2036,36.23,19.95
2224,39.32,17.43
3438,36.16,28.21
3474,37.97,21.82
3558,37.07,14.4
3436,37.83,24.75
2607,38.07,19.35
1954,42.61,21.9
1850,35.61,21.9
2266,38.71,24.15
2216,46.81,13.13
2262,37.61,21.77
3472,37.51,16.38
2040,41.85,20.86
2234,39.49,21.19
3326,46.46,7.82
1846,36.91,20.14
2038,35.19,25.43
3432,39.24,25.16
1962,37.4,22.56
3096,38.81,23
3738,35.87,27.44
2294,35.89,25.27
1764,39.44,19.31
3620,43.58,19.63
2232,42.46,18.01
3500,36.68,25.3
1952,36.64,27.35
3328,36.19,16.3
2292,36.82,19.58
3512,51.52,9.66
2323,38.41,23.86
3102,48.59,8.89
2230,35.02,33.37
3836,42.41,18.79
2228,34.82,28.6
2264,42.17,16.36
3092,36.79,0
3428,40.71,14.53
2036,36.15,19.74
2224,39.49,17.76
3438,36.18,27.76
3474,38.01,24.21
3558,37.28,14.18
2607,38.14,20.41
3436,37.84,24.54
1954,43.06,21.44
1850,35.8,20.93
2266,39.17,27.79
2216,46.99,12.97
2262,37.7,20.95
2040,42.43,19.8
2234,39.82,19.68
3472,37.73,16.66
1846,37.02,20.38
2038,35.44,23.52
3432,39.64,22.68
1962,37.73,21.5
3096,38.56,23.66
3738,36.01,27.13
2294,36.15,28
1764,39.62,19.38
2232,42.87,17.64
3500,36.87,25.02
1952,36.84,28.33
2292,36.73,18.96
3512,51.86,10.03
3620,43.81,19.26
2323,37.75,24.45
3102,43.35,9.17
2230,35.08,31.8
3836,43.73,17.26
2228,35.49,24.14
2264,42.5,15.71
3428,40.75,14.78
3092,37.02,0
2224,39.26,17.58
2036,36.17,19.76
3438,36.01,22.98
3474,37.9,24.78
3558,37.62,13.9
2607,38.3,20.46
3436,37.54,24.78
1954,43.23,21.23
1850,35.92,21.56
2266,39.18,20.77
2216,45.48,13.74
2262,38.61,20.73
2234,39.73,17.99
2040,42.65,19.19
1846,36.98,19.86
3472,38.24,14.97
2038,35.64,23.42
3432,40.22,21.8
1962,37.94,20.85
3096,38.81,24.81
3738,36.08,24.73
2294,36.34,22.41
1764,39.58,18.67
2232,43.73,15.94
3500,37.08,23.29
1952,37.06,27.84
2292,36.63,18.48
3512,50.56,11.43
2323,38.28,24.31
3102,44.09,8.81
2230,35.09,29.27
3836,44.06,16.46
2228,35.75,22
3620,44.52,21.05
2264,42.17,15.98
3428,40.78,14.64
3092,36.81,0
2224,39.44,17.52
2036,36.21,19.53
3438,36.16,23.24
3474,37.88,20.85
3558,37.75,13.92
2607,38.5,19.18
1954,43.42,21.15
1850,35.91,21.15
2216,45.59,14.23
3436,37.74,22.77
2266,38.97,20.7
2262,38.89,20.74
2234,39.98,19.03
2040,40.94,19.82
1846,36.86,20.23
2038,35.78,22.06
3472,37.91,15.32
3432,40.76,20.73
1962,37.7,19.85
3096,38.79,24.89
3738,36.2,21.96
2294,36.29,23.22
1764,39.41,18.72
2232,43.96,16.45
3500,37.35,22.84
1952,37.19,27.53
2292,36.68,18.99
3512,50.89,9.27
2323,38.93,23.65
3102,46.07,7.66
2230,35.06,29.05
3836,41.49,20.62
2228,36.06,22.18
2264,41.7,15.25
3428,40.78,14.45
3092,36.91,0
2224,40.26,17.88
2036,36.34,20.07
3438,36.48,21.76
3620,43.63,23.61
3474,37.64,16.66
3558,37.85,14.15
2607,38.37,19.26
1954,43.33,19.79
1850,36.21,20.94
2216,46.41,13.58
2234,39.7,18.7
2262,38.37,19.97
3436,37.98,21.87
2266,39.55,20.87
2040,41.88,18.65
1846,37.33,20.04
2038,35.9,22.3
3432,41.29,19.39
3472,38.37,13.26
1962,37.92,20.47
3738,36.49,20.89
3096,38.96,23.88
2294,36.23,22.63
1764,39.39,18.17
2232,43.46,15.83
3500,37.4,22.11
1952,37.26,26.94
2292,36.8,19.02
3512,50.19,9.91
2323,39.23,23.03
3102,47.08,7.04
2230,35.11,26.72
3836,42,19.08
2228,35.97,23.67
2264,41.79,15.65
3428,40.72,14.45
3092,37.22,0
2224,40.52,17.48
3438,36.68,20.11
2036,36.53,19.59
3474,37.8,22.45
3558,38.25,14.26
2607,38.12,19.49
1954,41.97,16.13
1850,36.17,19.96
2216,43.11,14.88
2234,40.26,16.15
2262,37.93,19.65
2266,39.49,20.04
2040,42.24,17.39
3436,38.25,20.11
3620,44.3,21.42
1846,37.21,20.04
2038,36.07,21.2
3432,41.83,18.22
3472,38.92,15.06
1962,38.21,19.78
3738,36.75,19.66
2294,35.8,21.87
3096,38.42,19.06
1764,39.59,17.76
2232,43.65,15.89
3500,37.42,21.99
1952,37.42,27.54
2292,36.61,18.76
3512,49.55,8.85
2323,39.23,19.91
3102,46.89,7.06
2230,35.09,27.67
3836,42.27,16.22
2228,36.01,24.5
2264,41.89,15.64
3428,40.71,14.39
3092,37.15,0
3438,36.56,20.42
2224,40.31,17.38
2036,36.47,19.82
3474,37.7,20.2
3558,38.57,13.74
2607,38.38,19.83
1954,41.45,17.86
1850,36.37,20.02
2234,39.22,14.61
2216,45.63,13.82
2262,38.73,19.19
2266,39.9,20.56
2040,42.84,16.83
3436,38.3,18.3
1846,37.31,20.03
2038,36.35,20.55
3432,42.05,18.52
3472,38.87,14.39
3620,43.75,19.3
1962,38.45,18.6
3738,36.89,18.83
2294,35.92,23.79
3096,38.04,18.26
1764,39.43,18.59
2232,43.87,16.53
3500,37.51,20.82
1952,37.56,26.88
2292,36.7,18.65
3512,48.81,9.55
2323,39.21,20.53
3102,47.06,7.03
2230,35.15,26.22
3836,43.54,13.86
2228,36.18,21.43
2264,41.82,15.92
3428,40.79,14.61
3092,37.48,0
3438,36.62,20.27
2224,40.31,17.47
2036,36.43,19.99
3474,37.63,16.66
3558,38.66,12.9
2607,38.2,19.05
1954,42.15,19.11
1850,36.42,20.31
2234,40.21,15.18
2216,46.06,13.43
2262,39.15,18.59
2266,39.84,19.95
2040,41.23,16.71
1846,37.2,19.54
3436,38.13,16.76
2038,36.49,20.21
3432,42.15,17.7
3472,38.66,14.42
1962,38.26,19.08
3738,36.95,19.11
2294,35.71,21.92
3096,38.09,16.82
1764,39.51,18.61
3620,43.8,20.74
2232,44.58,16.93
3500,37.64,21.38
1952,37.61,26.86
2292,37.02,18.37
3512,47.5,9.44
2323,37.99,22.94
3102,47.08,7.04
2230,35.15,25.91
3836,43.2,12.94
2228,36.28,21
2264,42.18,15.03
3428,40.9,14.6
3092,37.1,0
3438,36.84,20.64
2036,36.3,19.51
2224,40.12,17.88
3474,37.64,16.44
3558,39.03,13.26
2607,38.08,19.3
2234,40.54,14.13
1954,42.78,18.53
1850,36.67,19.81
2216,43.42,14.43
2262,39.09,18.32
2266,40.14,22.21
2040,42.18,16.35
1846,37.52,19.93
2038,36.58,19.81
3436,38.18,16.37
3432,42.19,17.91
3472,37.98,15.79
1962,38.38,19.62
3738,37,18.55
2294,35.56,23.43
3096,38.62,18.98
1764,39.84,18.31
2232,44.71,14.9
1952,37.42,26.88
3500,37.86,21.19
3620,42.79,20.01
2292,37.01,18.44
3512,46.61,10.46
2323,37.89,24.25
3102,47.99,6.74
2230,35.12,25.35
3836,43.76,13.44
2228,36.36,21.39
2264,42.26,15.63
3428,41.06,15.1
3092,37.16,0
3438,37.11,19.57
2224,40.05,18.22
2036,36.38,20.11
3558,40.67,11.74
3474,37.97,16.67
2607,38.11,19.95
2234,40.21,12.7
1954,43.33,19.39
1850,36.38,20.67
2216,43.88,14.66
2262,39.45,18.18
2266,40.08,18.87
2040,41.83,15.98
1846,37.62,20
2038,36.64,20.24
3432,42.5,17.2
3436,38.2,15.88
3472,38.02,14.78
1962,38.41,19.21
3738,37.05,18.71
2294,35.54,22.17
3096,38.99,20.02
1764,39.91,19.28
2232,43.07,15.71
1952,37.42,26.75
3500,37.97,15.62
2292,37.09,18.66
3512,45.62,10.53
2323,38.49,18.27
3102,49.47,5.73
2230,35.16,25.52
3836,43.82,14.61
3620,42.11,19.85
2228,36.5,20.46
2264,41.87,15.76
3428,40.92,14.26
3092,37.29,0
3438,37.42,20.19
2224,40.27,17.54
2036,36.28,20.2
3474,38.17,16.06
3558,41.93,10.88
2607,38.17,18.97
1954,43.11,18.11
1850,36.43,19.88
2216,43.41,15.22
2262,39.27,18.12
2266,40.14,19.48
2234,39.93,13.04
2040,42.47,15.11
1846,37.93,19.56
2038,36.71,19.39
3432,42.19,17.16
3436,38.35,15.94
3472,38.36,15.1
1962,38.48,19.62
3738,37.07,17.65
2294,35.78,24.24
3096,38.63,18.76
1764,40.05,19.47
2232,41.57,16.49
1952,37.57,26.65
3500,38.07,15.75
2292,37.08,18.71
3512,45.22,11.15
2323,39.43,16.51
3102,47.6,6.8
2230,35.19,25.06
3836,41.35,18.86
2228,36.6,20.7
2264,42.17,15.87
3328,39.82,13.49
3428,40.89,14.66
3092,37.72,0
3620,41.46,20.44
3438,37.42,18.62
2036,36.11,20.2
2224,40.07,17.29
3474,38.36,20.25
3558,42.98,10.27
2607,37.73,18.96
1954,42.84,15.46
1850,36.5,20.45
2216,43.13,15
2262,39.16,18.49
2234,40.42,12.66
2266,40,20.69
2040,42.77,15.09
1846,38.35,20.44
2038,36.93,19.58
3432,42.13,18.2
3436,38.45,15.07
3472,38.2,14.24
1962,38.64,18.93
3738,37.14,17.84
2294,35.96,20.52
3096,38.22,15.5
1764,40.14,18.91
2232,41.57,17.92
1952,37.77,27.13
3500,38.06,15.04
2292,37.2,18.12
3512,44.47,11.57
2323,39.66,16.47
3102,46.56,7.37
2230,35.23,24.89
3836,41.59,19.64
2228,36.69,20.45
2264,42.33,15.59
3428,40.82,14.28
3328,39.69,13.81
3092,37.86,0
3438,37.63,19.43
3474,38.39,19.52
2036,36.09,20.13
3558,43.11,10.24
2224,39.95,17.37
2607,37.92,18.71
1954,42.89,14.87
1850,36.55,19.88
3620,41.95,23.23
2216,42.96,15.39
2234,40.13,13.08
2262,38.69,18.47
2266,39.91,20.61
2040,41.7,15.95
1846,38.05,19.99
2038,36.99,19.66
3432,42.58,17.37
3436,38.49,15.31
1962,38.3,18.6
3472,38.48,14.47
3738,37.21,18
2294,35.74,22.69
3096,38.01,17.29
1764,39.88,18.49
2232,42.57,17.01
1952,37.61,27.31
3500,38.11,15.38
2292,37.17,18.82
3512,44.27,11.54
2323,39.28,16.08
3102,47.63,6.87
2230,35.27,24.99
3836,44.55,11.84
2228,36.93,20.14
2264,42.1,15.84
3428,40.82,14.36
3092,37.57,0
3328,40.37,12.93
3438,37.63,18.42
3474,38.57,20.37
3558,43.5,9.54
2036,36.07,20.11
2224,39.95,17.12
2607,38.06,19.06
1954,42.76,15.15
1850,36.5,21.09
2234,40.4,13.06
2216,41.73,15.88
2262,39.12,18.66
2266,39.69,19.21
2040,41.33,16.15
1846,38.06,20.17
2038,36.99,20.21
3432,42.52,17.82
3620,42.06,20.06
3436,38.68,15.27
1962,38.18,19.49
3472,38.63,14.58
3738,37.33,17.82
2294,35.7,21.51
1764,39.79,18.64
3096,38,17.8
2232,43.01,16.27
1952,37.49,26.22
3500,38.21,14.87
2292,36.8,18.7
3512,43.41,12.62
2323,39.15,16.67
3102,48.3,6.6
2230,35.27,25.01
3836,45.45,9.97
2228,37.01,20.37
2264,42.11,16.08
3428,40.78,14.54
3092,37.37,0
3438,37.59,18.62
3474,38.88,15.47
3558,43.45,9.77
2036,36.13,19.58
2224,40.03,17.46
2607,37.97,19.25
1954,43.27,14.61
1850,36.62,19.98
2234,40.83,12.91
2216,42.3,16.43
